#	Symbol	StartDate	Size(MB)	Description	Exchange	Industry	Sector
254	CHBT	4/17/2006	5.79	"China-Biotics, Inc."	OTC MARKETS	"Drug Manufacturers - Other"	"Healthcare"
255	CHDX	1/2/1998	14.23	"Chindex International, Inc."	NASDAQ	"Medical Equipment Wholesale"	"Services"
256	CHEV	8/29/2006	0.92	"Cheviot Financial Corp"	NASDAQ	"Regional - Midwest Banks"	"Financial"
257	CHG	11/12/1999	17.17	"CH Energy Group, Inc. Common St"	NYSE	"Diversified Utilities"	"Utilities"
258	CHIC	10/20/1999	25.52	"Charlotte Russe Holding Inc"	NASDAQ	"Women's Clothing Stores"	"Retail Trade"
259	CHLN	9/27/2006	6.39	"China Housing & Land Developmen"	NASDAQ	"Real Estate Development"	"Financial"
260	CHRD	2/18/2000	19.98	"Chordiant Software Inc"	NASDAQ	"NASDAQ"	"NASDAQ"
261	CHSI	10/1/2008	12.88	"Catalyst Health Solutions, Inc"	NASDAQ	"Insurance Brokers"	"Financial"
262	CHTP	5/2/2006	14.95	"Chelsea Therapeutics Internatio"	NASDAQ	"Biotechnology"	"Healthcare"
263	CHTT	1/2/1998	24.65	"Chattem Inc"	NASDAQ	"NASDAQ"	"NASDAQ"
264	CHUX	1/2/1998	25.37	"O''Charley''s Inc."	NASDAQ	"Restaurants"	"Services"
265	CIFC	6/29/2005	11.37	 	NASDAQ	""	""
266	CIGX	11/23/2009	9.27	"Star Scientific, Inc."	NASDAQ	"Cigarettes"	"Consumer Goods"
267	CITP	1/19/2005	7.6	"Comsys It Partners Inc"	NASDAQ	"NASDAQ"	"NASDAQ"
268	CJES	7/29/2011	19.29	"C&J Energy Services, Inc. Commo"	NYSE	"Oil & Gas Equipment & Services"	"Basic Materials"
269	CKEC	5/23/2002	26	"Carmike Cinemas, Inc."	NASDAQ	"Movie Production, Theaters"	"Services"
270	CKP	1/2/1998	42.14	"Checkpoint Systms, Inc. Common"	NYSE	"Security & Protection Services"	"Services"
271	CKR	1/2/1998	34.33	"Cke Restaurants Inc"	NYSE	"NYSE"	"NYSE"
272	CKXE	3/1/2005	13.91	"CKX/Inc"	NASDAQ	"Motion Picture and Video Tape Production"	"Services"
273	CLDA	10/10/2003	7.58	"Clinical Data Inc"	NASDAQ	"NASDAQ"	"NASDAQ"
274	CLDN	1/30/2014	4.27	"Celadon Group Inc"	NASDAQ	"Trucking, Except Local"	"Transportation and Public Utilities"
275	CLFC	10/28/2002	12.2	 	NASDAQ	""	""
276	CLNY	9/24/2009	23.25	"Colony Financial, Inc Common St"	NYSE	"REIT - Diversified"	"Financial"
277	CLP	9/30/2011	7.4	"Colonial Properties Trust Commo"	NYSE	"REIT - Residential"	"Financial"
278	CLRT	1/2/1998	7.32	"Clarient/Inc"	NASDAQ	""	""
279	CLWR	3/8/2007	25.21	"Clearwire Corporation"	NASDAQ	"Wireless Communications"	"Technology"
280	CMGI	1/2/1998	40.93	"ModusLink Global Solutions Inc"	NASDAQ	""	""
281	CML	10/10/2007	9.26	"Compellent Technologies Inc"	NYSE	"NYSE"	"NYSE"
282	CMN	5/29/2002	25.91	"Cantel Medical Corp. Common Sto"	NYSE	"Medical Instruments & Supplies"	"Healthcare"
283	CMRG	8/12/2002	22.15	"Casual Male Retail Group, Inc."	NASDAQ	"Apparel Stores"	"Services"
284	CNB	1/2/1998	29.51	"CNB Financial Corporation (CCNE)"	NYSE	"NYSE"	"NASDAQ"
285	CNBC	1/5/1998	4.72	"Center Bancorp, Inc."	NASDAQ	"Regional - Northeast Banks"	"Financial"
286	CNDO	11/17/2011	6.43	"Coronado Biosciences, Inc."	NASDAQ	"Biotechnology"	"Healthcare"
287	CNH	1/2/1998	34.21	"CNH Global N.V. Common Stock"	NYSE	"Farm & Construction Machinery"	"Industrial Goods"
288	CNL	1/2/1998	48.92	"Cleco Corporation Common Stock"	NYSE	"Electric Utilities"	"Utilities"
289	CNQR	12/16/1998	43.52	"Concur Technologies, Inc."	NASDAQ	"Technical & System Software"	"Technology"
290	CNSI	10/24/2012	5.25	 	NASDAQ	""	""
291	CNU	1/2/1998	7.28	"Continucare Corp"	NYSE	""	""
292	CNVO	4/29/2010	2.15	"Convio, Inc."	NASDAQ	"Business Software & Services"	"Technology"
293	CNW	4/19/2006	38.25	"Con-Way, Inc. Common Stock"	NYSE	"Trucking"	"Services"
294	COCO	2/5/1999	52.81	"Corinthian Colleges, Inc."	NASDAQ	"Education & Training Services"	"Services"
295	CODE	5/18/2010	14.61	"Spansion Inc Common Stock Class"	NYSE	"Semiconductor- Memory Chips"	"Technology"
296	COGO	1/31/2005	18.35	"Cogo Group, Inc."	NASDAQ	"Diversified Electronics"	"Technology"
297	COMS	1/2/1998	49.96	"3com Corp"	NASDAQ	"NASDAQ"	"NASDAQ"
298	COMV	4/13/2007	11.61	"Comverge, Inc."	NASDAQ	"Scientific & Technical Instruments"	"Technology"
299	CORS	1/2/1998	18.99	"Corus Bankshares Inc"	NASDAQ	""	""
300	COV	7/2/2007	33.37	"Covidien plc. Ordinary Shares"	NYSE	"Medical Instruments & Supplies"	"Healthcare"
301	CPBY	2/12/2007	4.7	"China Information Technology/Inc"	NASDAQ	""	""
302	CPD	8/19/2003	7.62	"Caraco Pharmaceutical Laboratories Ltd"	NYSE	""	""
303	CPHD	6/23/2000	49.36	"CEPHEID"	NASDAQ	"Scientific & Technical Instruments"	"Technology"
304	CPII	4/28/2006	4.52	"Cpi International/Inc"	NASDAQ	""	""
305	CPKI	8/3/2000	29.06	"California Pizza Kitchen/Inc"	NASDAQ	""	""
306	CPO	1/2/1998	39.58	"Corn Products International, In"	NYSE	"Processed & Packaged Goods"	"Consumer Goods"
307	CPTS	1/2/1998	30.84	"Conceptus, Inc."	NASDAQ	"Medical Instruments & Supplies"	"Healthcare"
308	CPWM	1/2/1998	28.88	"Cost Plus, Inc."	NASDAQ	"NASDAQ"	"Department Stores"
309	CPWR	1/2/1998	72.65	"Compuware Corporation"	NASDAQ	"Application Software"	"Technology"
310	CPX	4/21/2006	22.56	"Complete Production Services/Inc"	NYSE	""	""
311	CPY	1/2/1998	12.4	"C P I CORP"	OTHER OTC	""	""
312	CQB	1/2/1998	45.37	"Chiquita Brands International,"	NYSE	"Farm Products"	"Consumer Goods"
313	CRA	5/6/1999	39.84	"Celera CORP"	NYSE	""	""
314	CRBC	1/3/2007	22.08	"Citizens Republic Bancorp, Inc."	NASDAQ	"Regional - Midwest Banks"	"Financial"
315	CRDN	1/2/1998	34.16	"Ceradyne, Inc."	NASDAQ	"Industrial Equipment & Components"	"Industrial Goods"
316	CRE	6/22/2007	2.96	"Care Investment Trust Inc"	NYSE	""	""
317	CRFN	8/21/2002	1.19	"Crescent Financial Bancshares,"	NASDAQ	"Regional - Mid-Atlantic Banks"	"Financial"
318	CRN	12/10/1998	12.93	"Cornell Companies Inc"	NYSE	""	""
319	CRRC	1/13/1998	10.3	"Courier Corporation"	NASDAQ	"Publishing - Books"	"Services"
320	CRTX	5/27/2004	7.97	"Cornerstone Therapeutics Inc."	NASDAQ	"Biotechnology"	"Healthcare"
321	CRWN	5/8/2000	15.15	"Crown Media Holdings, Inc."	NASDAQ	"CATV Systems"	"Services"
322	CSCX	9/1/2005	6.06	"Cardiac Science CORP"	NASDAQ	""	""
323	CSE	8/12/2003	42.94	"CapitalSource Inc Common Stock"	NYSE	"Credit Services"	"Financial"
324	CSG	5/21/2013	9.65	 	NYSE	""	""
325	CSH	11/1/2004	38.82	"Cash America International, Inc"	NYSE	"Credit Services"	"Financial"
326	CSKI	9/16/2008	6.27	"China Sky One Medical, Inc."	NASDAQ	"Drug Related Products"	"Healthcare"
327	CSR	10/29/2007	13.07	"CSR plc (CSRE)"	NASDAQ	""	""
328	CT	1/2/1998	15.12	"Capital Trust, Inc. Common Stoc"	NYSE	"Property Management"	"Financial"
329	CTCM	6/1/2006	33.65	"CTC Media, Inc."	NASDAQ	"Broadcasting - TV"	"Services"
330	CTCT	10/12/2007	24.41	"Constant Contact, Inc."	NASDAQ	"Marketing Services"	"Services"
331	CTFO	1/29/2008	4.36	"China TransInfo Technology Corp"	NASDAQ	"Application Software"	"Technology"
332	CTGX	6/5/2006	5.63	"Computer Task Group, Incorporat"	NASDAQ	"Information Technology Services"	"Technology"
333	CTRX	6/23/2006	27.64	"Catamaran Corporation"	NASDAQ	"Application Software"	"Technology"
334	CV	3/3/2009	4.99	"Central Vermont Public Service"	NYSE	"Electric Utilities"	"Utilities"
335	CVC	12/7/1999	69.44	"Cablevision Systems Corporation"	NYSE	"CATV Systems"	"Services"
336	CVD	1/2/1998	51.59	"Covance Inc. Common Stock"	NYSE	"Medical Laboratories & Research"	"Healthcare"
337	CVH	1/2/1998	49.75	"Coventry Health Care, Inc. Comm"	NYSE	"Health Care Plans"	"Healthcare"
338	CVTX	1/2/1998	30.71	"CV Therapeutics Inc"	NASDAQ	""	""
339	CWTR	1/2/1998	36.36	"Coldwater Creek, Inc."	NASDAQ	"Textile - Apparel Footwear & Accessories"	"Consumer Goods"
340	CXG	1/19/2006	12.94	"CNX Gas Corp"	NYSE	""	""
341	CXM	8/1/2007	5.98	"Cardium Therapeutics, Inc. Comm"	AMEX	"Biotechnology"	"Healthcare"
342	CXPO	9/20/2006	5.77	"Crimson Exploration Inc."	NASDAQ	"Independent Oil & Gas"	"Basic Materials"
343	CXS	9/17/2009	8.84	"Crexus Investment Corp. Crexus"	NYSE	"REIT - Diversified"	"Financial"
344	CYBS	6/24/1999	23.65	"Cybersource Corp"	NASDAQ	""	""
345	CYBX	1/2/1998	45.59	"Cyberonics, Inc."	NASDAQ	"Medical Appliances & Equipment"	"Healthcare"
346	CYCL	1/2/1998	18.89	"Centennial Communications Corp/DE"	NASDAQ	""	""
347	CYMI	1/2/1998	53.37	"Cymer, Inc."	NASDAQ	"Semiconductor Equipment & Materials"	"Technology"
348	CYN	1/2/1998	48.8	"City National Corporation Commo"	NYSE	"Regional - Pacific Banks"	"Financial"
349	CYNI	5/9/2013	4.18	 	NASDAQ	""	""
350	CYPB	1/2/1998	22.63	"Cypress Bioscience Inc"	NASDAQ	""	""
351	CYT	1/2/1998	53.86	"Cytec Industries Inc. Common St"	NYSE	"Specialty Chemicals"	"Basic Materials"
352	CZN	1/2/1998	32.16	"Frontier Communications Corp"	NYSE	""	""
353	DBLE	1/2/1998	7.01	"Double Eagle Petroleum Company"	NASDAQ	"Independent Oil & Gas"	"Basic Materials"
354	DBRN	1/2/1998	30.13	"Dress Barn Inc"	NASDAQ	""	""
355	DBTK	12/15/2006	8.32	"Double-Take Software/Inc"	NASDAQ	""	""
356	DDIC	3/5/2004	9.71	"DDi Corp."	NASDAQ	"Printed Circuit Boards"	"Technology"
357	DDMX	3/14/2005	6.12	"Dynamex Inc"	NASDAQ	""	""
358	DDRX	6/27/2005	2.07	"Diedrich Coffee Inc"	NASDAQ	""	""
359	DECC	1/5/1998	4.67	"D&E Communications Inc"	NASDAQ	""	""
360	DELL	1/2/1998	80.28	"Dell Inc."	NASDAQ	"Personal Computers"	"Technology"
361	DFG	1/2/1998	30.74	"Delphi Financial Group, Inc. Co"	NYSE	"Life Insurance"	"Financial"
362	DFR	6/29/2005	10.37	"CIFC Corp."	NASDAQ	"Asset Management"	"Financial"
363	DFZ	12/2/2005	4.3	"R.G. Barry Corporation"	NASDAQ	"Textile - Apparel Footwear & Accessories"	"Consumer Goods"
364	DGIT	1/2/1998	27.04	"Digital Generation, Inc."	NASDAQ	"Networking & Communication Devices"	"Technology"
365	DINE	5/27/2008	1.87	"Rewards Network Inc"	NASDAQ	""	""
366	DIVX	9/25/2006	11.08	"Divx Inc"	NASDAQ	""	""
367	DJ	1/2/1998	28.48	"Dow Jones & Co Inc"	NYSE	""	""
368	DLGC	10/4/2010	1.04	"Dialogic, Inc."	NASDAQ	"Communication Equipment"	"Technology"
369	DLLR	1/28/2005	25.91	"DFC Global Corp"	NASDAQ	"Credit Services"	"Financial"
370	DLM	2/5/1999	35.25	"Del Monte Foods Co"	NYSE	""	""
371	DMAN	8/10/2007	8.88	"DemandTec/Inc"	NASDAQ	""	""
372	DMD	1/27/2011	12.8	"Demand Media Inc. Common Stock"	NYSE	"Internet Software & Services"	"Technology"
373	DMND	7/21/2005	28.4	"Diamond Foods, Inc."	NASDAQ	"Processed & Packaged Goods"	"Consumer Goods"
374	DNA	7/20/1999	40.16	"Genentech Inc"	NYSE	""	""
375	DNBK	1/10/2008	5.24	"Danvers Bancorp/Inc"	NASDAQ	""	""
376	DNDN	6/19/2000	49.74	"Dendreon Corporation"	NASDAQ	"Biotechnology"	"Healthcare"
377	DNEX	1/2/1998	20.6	"Dionex Corp/DE"	NASDAQ	""	""
378	DOLE	10/23/2009	13.07	"Dole Food Company, Inc Common S"	NYSE	"Food - Major Diversified"	"Consumer Goods"
379	DPL	1/2/1998	42.04	"DPL Inc"	NYSE	""	""
380	DPTR	1/2/1998	29.01	 	NASDAQ	""	""
381	DRC	8/5/2005	38.38	"Dresser-Rand Group Inc. Common"	NYSE	"Diversified Machinery"	"Industrial Goods"
382	DRCO	1/2/1998	6.43	"Dynamics Research Corporation"	NASDAQ	"Business Software & Services"	"Technology"
383	DRIV	8/12/1998	55.03	"Digital River, Inc."	NASDAQ	"Internet Software & Services"	"Technology"
384	DRL	1/8/2003	33.39	"Doral Financial Corporation NEW"	NYSE	"Mortgage Investment"	"Financial"
385	DRTX	7/19/2012	3.9	 	NASDAQ	""	""
386	DSCM	7/28/1999	22.91	"Drugstore Com Inc"	NASDAQ	""	""
387	DSCO	1/2/1998	36.61	"Discovery Laboratories, Inc."	NASDAQ	"Biotechnology"	"Healthcare"
388	DTG	1/2/1998	32.74	"Dollar Thrifty Automotive Group Inc"	NYSE	""	""
389	DTLK	8/6/1999	15.39	"Datalink Corporation"	NASDAQ	"Data Storage Devices"	"Technology"
390	DTPI	1/2/1998	24.7	"Diamond Management & Technology Consultants/Inc"	NASDAQ	""	""
391	DTSI	7/11/2003	26.57	"DTS, Inc."	NASDAQ	"Application Software"	"Technology"
392	DUF	10/8/2007	11.84	"Duff & Phelps Corporation Class"	NYSE	"Asset Management"	"Financial"
393	DVOX	4/22/2010	2.95	"DynaVox Inc."	NASDAQ	"Application Software"	"Technology"
394	DVR	12/14/2006	26.1	"Cal Dive International, Inc. Co"	NYSE	"Oil & Gas Equipment & Services"	"Basic Materials"
395	DW	12/11/2003	28.57	"Drew Industries Incorporated Co"	NYSE	"Recreational Vehicles"	"Consumer Goods"
396	DWA	10/28/2004	45.83	"Dreamworks Animation SKG, Inc."	NASDAQ	"Movie Production, Theaters"	"Services"
397	DWRE	3/15/2012	12.92	 	NASDAQ	""	""
398	DXM	5/2/2013	5.69	 	NYSE	""	""
399	DYAX	8/15/2000	31.54	"Dyax Corp."	NASDAQ	"Biotechnology"	"Healthcare"
400	EAC	4/11/2012	3.41	"Encore Acquisition Co"	NYSE	""	""
401	EBTX	7/18/2007	1.53	"Encore Bancshares, Inc."	NASDAQ	"Regional - Southwest  Banks"	"Financial"
402	ECLP	8/7/1998	32.58	"Eclipsys Corp"	NASDAQ	""	""
403	EDE	1/2/1998	38.27	"Empire District Electric Compan"	NYSE	"Electric Utilities"	"Utilities"
404	EDG	4/30/2012	2.14	 	NYSE	""	""
405	EDS	10/19/2009	1.59	"Exceed Company Ltd."	NASDAQ	"Textile - Apparel Footwear & Accessories"	"Consumer Goods"
406	EEE	1/2/1998	24.3	"Evergreen Energy Inc New"	NYSE	""	""
407	EF	5/31/2001	9.34	"Edelman Financial Group Inc. (T"	NASDAQ	"Asset Management"	"Financial"
408	EIHI	9/5/2006	2.25	"Eastern Insurance Holdings, Inc"	NASDAQ	"Accident & Health Insurance"	"Financial"
409	EK	1/2/1998	59.04	"Eastman Kodak Co"	NYSE	""	""
410	ELMG	1/2/1998	15.37	"Ems Technologies Inc"	NASDAQ	""	""
411	ELOY	2/16/2000	4.22	"Mattersight Corporation"	NASDAQ	"Application Software"	"Technology"
412	ELRC	1/2/1998	14.91	"Electro Rent Corp"	NASDAQ	""	""
413	ELX	6/24/2002	50.13	"Emulex Corporation Common Stock"	NYSE	"Data Storage Devices"	"Technology"
414	EM	8/12/2009	5.69	 	NYSE	""	""
415	EMC	1/2/1998	91.07	"EMC Corporation Common Stock"	NYSE	"Data Storage Devices"	"Technology"
416	EMS	12/16/2005	14.1	"Emergency Medical Services CORP"	NYSE	""	""
417	END	6/15/2004	23.16	"Endeavor International Corporat"	NYSE	"Independent Oil & Gas"	"Basic Materials"
418	ENER	1/2/1998	37.8	"Energy Conversion Devices, Inc."	NASDAQ	"Semiconductor - Specialized"	"Technology"
419	ENTR	12/7/2007	21.17	"Entropic Communications, Inc."	NASDAQ	"Semiconductor - Broad Line"	"Technology"
420	EOPN	7/26/2012	5.41	 	NASDAQ	""	""
421	EOX	3/1/2011	13.03	 	NYSE	""	""
422	EP	12/31/2001	48.43	"El Paso Corporation Common Stoc"	NYSE	"Oil & Gas Pipelines"	"Basic Materials"
423	EPAX	5/10/2002	14.6	"Ambassadors Group, Inc."	NASDAQ	"Education & Training Services"	"Services"
424	EPHC	10/4/2005	6.24	"Epoch Holding Corporation"	NASDAQ	"Asset Management"	"Financial"
425	EPIC	5/18/1999	27.09	"Epicor Software Corp"	NASDAQ	""	""
426	EPIQ	1/2/1998	33.43	"EPIQ Systems, Inc."	NASDAQ	"Information Technology Services"	"Technology"
427	EPL	9/23/2009	12.82	"Energy Partners, Ltd. Common St"	NYSE	"Independent Oil & Gas"	"Basic Materials"
428	EPOC	2/2/2011	2.68	"Epocrates, Inc."	NASDAQ	"Medical Appliances & Equipment"	"Healthcare"
429	EQU	6/1/2010	5.36	"Equal Energy Ltd. Common Shares"	NYSE	"Oil & Gas Drilling & Exploration"	"Basic Materials"
430	ERES	4/27/2001	28.97	"eResearch Technology Inc."	NASDAQ	"Medical Laboratories & Research"	"Healthcare"
431	ERT	4/27/2001	31.09	"eResearch Technology Inc."	NASDAQ	"Medical Laboratories & Research"	"Healthcare"
432	ERTS	1/2/1998	59.93	"Electronic Arts Inc."	NASDAQ	"Multimedia & Graphics Software"	"Technology"
433	ESBF	5/1/1998	3.07	"ESB Financial Corporation"	NASDAQ	"Savings & Loans"	"Financial"
434	ESC	1/2/1998	19.42	"Emeritus Corporation Common Sto"	NYSE	"Long-Term Care Facilities"	"Healthcare"
435	ESI	1/2/1998	54.45	"ITT Educational Services, Inc."	NYSE	"Education & Training Services"	"Services"
436	ESLR	11/15/2000	30.24	"Evergreen Solar Inc"	NASDAQ	""	""
437	ET	3/22/2012	3.88	 	NYSE	""	""
438	EVRY	1/16/2013	1.73	 	NASDAQ	""	""
439	EVVV	6/17/2005	15.8	"ev3 Inc"	NASDAQ	""	""
440	EXAM	10/29/2010	14.64	"ExamWorks Group, Inc. Common St"	NYSE	"Business Services"	"Services"
441	EXBD	2/23/1999	35.35	"Corporate Executive Board Compa"	NYSE	"Management Services"	"Services"
442	EXH	8/21/2007	33.3	"Exterran Holdings, Inc. Common"	NYSE	"Oil & Gas Equipment & Services"	"Basic Materials"
443	EXL	4/23/2010	10.99	"Excel Trust, Inc. Common Stock"	NYSE	"REIT - Diversified"	"Financial"
444	EXM	9/15/2005	24.95	"Excel Maritime Carriers Ltd."	NYSE	"Shipping"	"Services"
445	FACT	12/19/2008	2.97	"Abbott Biotherapeutics Corp"	NASDAQ	""	""
446	FADV	6/6/2003	8.12	"First Advantage Corp"	NASDAQ	""	""
447	FBCM	6/8/2007	7.83	"FBR & Co"	NASDAQ	"Asset Management"	"Financial"
448	FBN	1/2/1998	44.07	"Furniture Brands International,"	NYSE	"Home Furnishings & Fixtures"	"Consumer Goods"
449	FCAL	5/1/2007	2.65	"First California Financial Grou"	NASDAQ	"Regional - Pacific Banks"	"Financial"
450	FCL	3/30/2011	0.06	"Focus Morningstar Consumer Cycl"	NYSE	"Focusshares Trust"	"Consumer Cyclical"
451	FCS	8/4/1999	64.94	"Fairchild Semiconductor Interna"	NYSE	"Semiconductor - Integrated Circuits"	"Technology"
452	FDML	4/23/2008	20.2	"Federal-Mogul Corporation"	NASDAQ	"Auto Parts"	"Consumer Goods"
453	FDO	1/2/1998	64.93	"Family Dollar Stores, Inc. Comm"	NYSE	"Discount, Variety Stores"	"Services"
454	FDRY	9/28/1999	38.37	"Foundry Networks LLC"	NASDAQ	""	""
455	FEED	8/29/2007	12.88	"AGFEED INDUSTRIES"	OTHER OTC	""	""
456	FEIC	1/2/1998	49.36	"FEI Company"	NASDAQ	"Scientific & Technical Instruments"	"Technology"
457	FFBH	1/2/1998	1.3	"First Federal Bancshares of Ark"	NASDAQ	"Savings & Loans"	"Financial"
458	FFCH	1/2/1998	12.77	"First Financial Holdings, Inc."	NASDAQ	"Savings & Loans"	"Financial"
459	FFKY	1/5/1998	0.98	"First Financial Service Corpora"	NASDAQ	"Regional - Southeast Banks"	"Financial"
460	FFN	5/11/2011	2.3	"FriendFinder Networks Inc."	NASDAQ	"Internet Software & Services"	"Technology"
461	FGXI	10/25/2007	3.83	"FGX International Holdings LTD"	NASDAQ	""	""
462	FIC	1/2/1998	29.49	"Fair Isaac Corp"	NYSE	""	""
463	FIO	6/9/2011	13.83	"Fusion-io, Inc. Common Stock"	NYSE	"Data Storage Devices"	"Technology"
464	FIRE	3/9/2007	18.97	"Sourcefire, Inc."	NASDAQ	"Security Software & Services"	"Technology"
465	FLDR	1/2/1998	10.85	 	NASDAQ	""	""
466	FLTX	10/9/2012	11.78	 	NASDAQ	""	""
467	FMD	10/31/2003	28.58	"First Marblehead Corporation (T"	NYSE	"Credit Services"	"Financial"
468	FMER	1/2/1998	59.5	"FirstMerit Corporation"	NASDAQ	"Regional - Midwest Banks"	"Financial"
469	FMFC	1/2/1998	1.51	"First M & F Corporation"	NASDAQ	"Regional - Southeast Banks"	"Financial"
470	FMR	10/18/2006	8.24	"First Mercury Financial Corp"	NYSE	""	""
471	FNBN	1/5/1998	2.53	"FNB United Corp."	NASDAQ	"Regional - Mid-Atlantic Banks"	"Financial"
472	FNFG	5/16/2000	54.7	"First Niagara Financial Group I"	NASDAQ	"Savings & Loans"	"Financial"
473	FNM	1/27/2003	39.14	"Federal National Mortgage Association Fannie Mae"	NYSE	""	""
474	FNP	1/2/1998	56.63	"Fifth & Pacific Companies, Inc."	NYSE	"Textile - Apparel Clothing"	"Consumer Goods"
475	FO	1/2/1998	48.66	"Beam Inc"	NYSE	""	""
476	FPFC	1/4/1999	7.97	 	NASDAQ	""	""
477	FPIC	1/2/1998	13.96	"Fpic Insurance Group Inc"	NASDAQ	""	""
478	FPTB	6/13/2006	1.1	 	NASDAQ	""	""
479	FPU	1/2/1998	0.99	"Florida Public Utilities Co"	NYSE	""	""
480	FRE	10/9/2003	31.26	"Federal Home Loan Mortgage Corp"	NYSE	""	""
481	FRF	12/17/2010	1.68	"Fortegra Financial Corporation"	NYSE	"Property & Casualty Insurance"	"Financial"
482	FRM	6/18/2003	18.66	"Furmanite Corporation Common St"	NYSE	"Technical Services"	"Services"
483	FRNK	4/28/2011	2.11	"Franklin Financial Corporation"	NASDAQ	"Regional - Southeast Banks"	"Financial"
484	FRS	1/2/1998	2.6	"Frisch''s Restaurants, Inc. Comm"	AMEX	"Restaurants"	"Services"
485	FRX	10/8/1999	61.58	"Forest Laboratories, Inc. Class"	NYSE	"Drug Manufacturers - Other"	"Healthcare"
486	FRZ	8/10/2005	11.51	 	NYSE	""	""
487	FSCI	5/18/2001	6.96	"Fisher Communications, Inc."	NASDAQ	"Broadcasting - TV"	"Services"
488	FSGI	8/10/2005	3.83	"First Security Group, Inc."	NASDAQ	"Savings & Loans"	"Financial"
489	FSII	1/2/1998	20.19	"FSI International, Inc."	NASDAQ	"NASDAQ"	"Semiconductor Equipment & Materials"
490	FSIN	1/30/2006	12.44	"Fushi Copperweld, Inc."	NASDAQ	"Industrial Electrical Equipment"	"Industrial Goods"
491	FSL	5/26/2011	17.83	"Freescale Semiconductor Holding"	NYSE	"Semiconductor - Broad Line"	"Technology"
492	FSR	3/30/2007	11.91	"Flagstone Reinsurance Holdings"	NYSE	"Property & Casualty Insurance"	"Financial"
493	FST	1/2/1998	55.85	"Forest Oil Corporation Common S"	NYSE	"Independent Oil & Gas"	"Basic Materials"
494	FSTO	1/2/1998	54.72	 	NASDAQ	""	""
495	FSYS	8/25/2006	25.68	"Fuel Systems Solutions, Inc."	NASDAQ	"Auto Parts"	"Consumer Goods"
496	FTBK	4/16/1998	15.08	"Frontier Financial Corporation"	OTC MARKETS	""	""
497	FTO	4/29/1998	38.75	"Frontier Oil Corp/New"	NYSE	""	""
498	FTWR	8/30/2006	13.14	"FIBERTOWER CP"	OTHER OTC	""	""
499	FUBC	9/18/2009	4.48	"1st United Bancorp, Inc. (FL)"	NASDAQ	"Regional - Mid-Atlantic Banks"	"Financial"
500	FUQI	10/23/2007	10.96	"Fuqi International, Inc."	OTC MARKETS	"Recreational Goods, Other"	"Consumer Goods"
501	FUR	1/2/1998	23.37	"Winthrop Realty Trust New Commo"	NYSE	"REIT - Diversified"	"Financial"
502	FURX	6/1/2010	5.51	"Furiex Pharmaceuticals, Inc."	NASDAQ	"Business Services"	"Services"
503	FWLT	6/3/2005	39.61	"Foster Wheeler AG."	NASDAQ	"Heavy Construction"	"Industrial Goods"
504	FWM	4/17/2013	7.26	 	NYSE	""	""
505	FXCB	10/2/2006	4.04	"Fox Chase Bancorp, Inc."	NASDAQ	"Savings & Loans"	"Financial"
506	FXEN	1/2/1998	27.57	"FX Energy, Inc."	NASDAQ	"Oil & Gas Drilling & Exploration"	"Basic Materials"
507	FXRE	1/10/2008	0.98	"Circle Entertainment/Inc"	NASDAQ	""	""
508	GAP	1/2/1998	32.42	"Gap, Inc. (The) Common Stock (GPS)"	NYSE	"NYSE"	"NYSE"
509	GAS	2/9/2009	27.61	"AGL Resources, Inc. Common Stoc"	NYSE	"Gas Utilities"	"Utilities"
510	GB	9/29/2000	35.41	"Greatbatch, Inc. Common Stock"	NYSE	"Medical Appliances & Equipment"	"Healthcare"
511	GBE	6/30/2006	10.27	 	NYSE	""	""
512	GCA	9/23/2005	27.55	"Global Cash Access Holdings, In"	NYSE	"Credit Services"	"Financial"
513	GCOM	1/2/1998	14.21	"Globecomm Systems Inc."	NASDAQ	"Networking & Communication Devices"	"Technology"
514	GDI	1/2/1998	36.21	"Gardner Denver, Inc. Common Sto"	NYSE	"Diversified Machinery"	"Industrial Goods"
515	GDP	1/2/1998	43.58	"Goodrich Petroleum Corporation"	NYSE	"Independent Oil & Gas"	"Basic Materials"
516	GENZ	1/2/1998	56.27	"Genzyme Corp"	NASDAQ	""	""
517	GEOI	1/2/1998	14.05	"GeoResources, Inc."	NASDAQ	"Independent Oil & Gas"	"Basic Materials"
518	GEOY	9/14/2006	16.32	"GeoEye, Inc."	NASDAQ	"Information & Delivery Services"	"Technology"
519	GET	1/2/1998	32.53	"Gaylord Entertainment Company C"	NYSE	"Lodging"	"Services"
520	GETI	11/23/2004	4.55	"Gentek Inc"	NASDAQ	""	""
521	GEVA	11/4/2011	7.95	"Synageva BioPharma Corp."	NASDAQ	"Biotechnology"	"Healthcare"
522	GFIG	2/1/2005	31.32	"GFI Group Inc. Common Stock"	NYSE	"Investment Brokerage - National"	"Financial"
523	GGC	1/2/1998	41.51	"Georgia Gulf Corporation New Co"	NYSE	"NYSE"	"Synthetics"
524	GGR	5/6/2004	9.98	"GeoGlobal Resources Inc. Common"	AMEX	"Independent Oil & Gas"	"Basic Materials"
525	GGS	4/22/2010	6.62	"Global Geophysical Services, In"	NYSE	"Oil & Gas Equipment & Services"	"Basic Materials"
526	GIW	2/12/2004	0.66	"Wilber Corporation Common Stock"	AMEX	""	""
